id,class,cap-shape,cap-surface,cap-color,odor,gill-attachment,gill-size,gill-color,stalk-shape,stalk-color-above-ring,stalk-color-below-ring,veil-color,habitat
6636,p,x,s,n,f,f,n,b,t,p,w,w,d
6637,p,f,s,e,y,f,n,b,t,p,w,w,d
6638,p,k,y,n,y,f,n,b,t,w,p,w,p
6639,p,x,s,n,y,f,n,b,t,p,p,w,l
6640,p,f,y,n,y,f,n,b,t,w,p,w,p
6641,p,k,y,n,y,f,n,b,t,w,p,w,p
6642,p,f,s,e,s,f,n,b,t,w,w,w,d
6643,p,f,s,n,f,f,n,b,t,p,w,w,p
6644,p,x,s,e,y,,n,b,t,w,p,w,d
6645,p,x,s,n,f,f,n,b,t,p,p,w,l
6646,p,f,y,n,y,f,n,b,t,p,p,w,p
6647,p,f,y,n,s,f,n,b,t,p,w,w,p
6648,p,x,s,e,y,f,n,b,t,w,w,w,l
6649,p,f,y,n,y,f,n,b,t,w,w,w,l
6650,p,x,y,e,s,f,n,b,t,p,w,w,p
6651,p,f,y,n,y,f,n,b,t,w,w,w,l
6652,p,f,y,e,s,f,n,b,t,w,w,w,p
6653,p,x,y,e,f,f,n,b,t,p,w,w,l
6654,p,f,s,e,y,f,n,b,t,p,p,w,l
6655,p,k,s,n,s,f,n,b,t,w,w,w,d
6656,p,x,y,e,,f,n,b,t,p,w,w,p
6657,p,x,s,n,f,f,n,b,t,p,p,w,l
6658,p,f,s,e,s,f,n,b,t,p,w,w,p
6659,p,f,s,e,y,f,,b,t,w,w,w,p
6660,e,b,f,g,n,f,b,p,e,w,w,w,g
6661,p,x,s,n,y,f,n,b,t,w,w,w,p
6662,p,k,s,n,s,f,n,b,t,w,p,w,p
6663,e,b,s,n,n,a,b,o,e,o,o,n,l
6664,p,f,s,n,y,f,n,b,t,p,p,w,d
6665,p,f,y,n,s,f,n,b,t,p,w,w,d
6666,p,x,y,e,s,f,n,b,t,w,p,w,d
6667,p,x,s,e,s,f,n,b,t,p,p,w,d
6668,p,k,y,c,m,a,b,w,e,c,c,w,d
6669,p,x,s,e,s,f,n,b,t,w,w,w,
6670,p,f,s,n,s,f,n,b,t,w,p,w,p
6671,p,x,s,n,y,f,n,b,t,p,p,w,l
6672,p,x,y,e,s,f,n,b,t,w,w,w,d
6673,p,x,s,e,f,f,n,b,t,p,w,w,d
6674,p,f,s,e,f,f,n,b,t,p,w,w,l
6675,p,f,s,n,f,f,n,b,t,p,w,w,d
6676,p,f,s,n,s,f,n,b,t,w,w,w,d
6677,p,f,y,e,y,f,n,b,t,p,p,w,p
6678,p,x,s,e,y,f,n,,t,p,p,w,l
6679,p,f,y,e,s,f,n,b,t,w,p,w,d
6680,p,f,y,n,y,f,n,b,t,p,w,w,l
6681,p,x,y,e,f,f,n,b,t,w,w,w,l
6682,p,f,y,e,s,f,n,b,t,p,p,w,p
6683,p,f,s,e,f,f,n,b,t,w,w,w,l
6684,p,f,s,e,f,f,n,b,t,p,w,w,p
6685,p,x,s,e,y,f,n,b,t,w,w,w,p
6686,p,x,s,e,f,f,n,b,t,p,p,w,d
6687,p,k,y,e,s,f,n,b,t,w,w,w,p
6688,p,x,y,e,f,f,n,b,t,w,w,w,l
6689,p,x,s,e,y,f,n,b,t,p,w,w,d
6690,p,x,s,n,y,,n,b,t,p,w,w,d
6691,p,x,s,n,s,f,n,b,t,w,w,w,l
6692,p,f,s,n,y,f,n,b,t,p,w,w,d
6693,p,f,y,n,s,f,n,b,t,w,p,w,
6694,p,x,s,e,s,f,n,b,t,w,p,w,d
6695,p,k,s,,f,f,n,b,t,p,w,w,p
6696,p,f,s,n,y,f,n,b,t,w,w,w,d
6697,p,f,y,n,f,f,n,b,t,w,w,w,d
6698,p,f,y,e,y,f,n,b,t,p,p,w,p
6699,p,f,y,e,s,f,n,b,t,p,p,w,l
6700,p,f,y,n,f,f,n,b,t,p,w,w,d
6701,p,x,s,e,y,f,n,,t,w,p,w,l
6702,p,f,y,n,s,f,n,b,t,w,w,w,d
6703,p,f,s,n,s,f,n,b,t,w,w,w,d
6704,p,f,s,e,f,f,n,b,t,p,p,w,p
6705,p,x,s,n,y,f,n,b,t,p,p,w,d
6706,p,f,y,e,f,f,n,b,t,w,w,w,d
6707,p,k,y,n,y,f,n,b,t,p,w,w,l
6708,p,f,s,n,y,f,n,b,t,w,w,w,p
6709,p,f,y,n,f,f,n,b,t,p,w,w,p
6710,p,f,s,e,y,f,n,b,t,p,p,w,l
6711,p,x,s,n,f,f,n,b,t,w,w,w,l
6712,p,f,s,e,f,f,n,b,t,p,w,w,p
6713,p,x,s,e,f,f,n,b,t,w,w,w,d
6714,p,f,y,e,s,f,n,b,t,p,w,w,d
6715,p,x,s,e,y,f,n,b,t,p,p,w,p
6716,p,f,s,e,s,f,n,b,t,w,p,w,p
6717,p,f,s,n,f,f,n,b,t,w,p,w,p
6718,p,x,s,n,y,f,n,b,t,p,w,w,p
6719,p,x,s,e,s,f,n,b,t,p,p,w,d
6720,p,f,s,e,s,f,n,b,t,w,w,w,d
6721,p,x,s,e,f,f,n,b,t,p,w,w,l
6722,p,x,s,n,s,f,n,b,t,w,w,w,l
6723,p,f,s,e,f,f,n,b,t,p,p,w,d
6724,p,x,y,e,s,f,n,b,t,w,p,w,l
6725,p,x,s,n,y,f,n,b,t,p,p,w,p
6726,p,x,y,e,s,f,n,b,t,w,p,w,p
6727,p,f,s,e,y,f,n,b,t,w,w,w,l
6728,p,x,s,e,s,f,n,b,t,w,p,w,d
6729,p,f,y,n,f,f,n,b,t,p,w,w,l
6730,p,x,s,e,f,f,n,b,t,w,w,w,l
6731,p,x,s,n,s,f,n,b,t,w,p,w,l
6732,p,f,s,e,y,f,,b,t,w,w,w,d
6733,p,x,s,e,s,f,n,b,t,p,p,w,d
6734,p,f,s,n,y,f,n,b,t,w,p,w,l
6735,p,x,y,e,s,f,n,b,t,w,p,w,p
6736,p,f,y,e,y,f,n,b,t,p,p,w,d
6737,p,x,y,e,s,f,n,b,t,p,w,w,p
6738,p,k,y,n,y,f,n,b,t,w,w,w,l
6739,p,f,y,n,y,f,n,b,t,w,w,w,l
6740,p,x,y,e,f,f,n,b,t,p,p,,l
6741,p,f,s,n,y,f,n,b,t,w,w,w,p
6742,p,x,s,e,s,f,n,b,t,p,w,w,d
6743,p,f,s,e,y,f,n,b,t,,p,w,d
6744,e,x,f,g,n,f,b,g,e,w,w,w,g
6745,p,x,s,e,y,f,n,b,t,w,w,w,p
6746,p,f,s,n,f,f,n,b,t,p,p,w,l
6747,p,f,s,n,s,f,n,b,t,p,p,w,p
6748,p,x,s,e,f,f,n,b,t,w,w,w,l
6749,p,x,s,e,y,f,n,b,t,w,w,w,l
6750,p,x,s,e,s,f,n,b,t,w,w,w,l
6751,p,f,y,e,y,f,n,b,t,w,w,w,d
6752,e,b,f,g,n,f,b,w,e,w,w,w,g
6753,p,f,y,n,s,f,n,b,t,w,p,w,d
6754,p,f,y,e,f,,n,b,t,p,p,w,d
6755,p,f,y,n,s,f,n,b,t,p,p,w,d
6756,p,f,s,n,f,f,n,b,t,p,w,w,l
6757,p,f,y,n,f,f,n,b,t,w,p,w,d
6758,p,x,y,e,s,f,n,b,t,p,w,w,d
6759,p,f,y,n,s,f,n,b,t,w,w,w,l
6760,p,x,s,n,y,f,n,b,t,p,p,w,d
6761,p,f,y,e,f,f,n,b,t,p,w,w,d
6762,e,k,f,g,n,f,b,p,e,w,w,w,g
6763,e,b,s,n,n,a,b,y,e,o,o,n,l
6764,p,f,s,n,s,f,n,b,t,w,w,w,l
6765,p,x,s,n,s,f,n,b,t,p,w,w,p
6766,p,f,y,n,s,f,n,b,t,p,p,w,
6767,p,f,s,e,s,f,n,b,t,w,w,w,l
6768,p,f,y,n,y,f,n,b,t,p,w,w,l
6769,p,f,s,n,f,f,n,b,t,p,p,w,d
6770,p,f,y,e,y,f,n,b,t,p,p,w,p
6771,p,f,y,e,f,f,n,b,t,p,w,w,l
6772,p,f,s,n,s,f,n,b,t,w,p,w,l
6773,p,x,s,e,y,f,n,b,t,w,w,w,d
6774,e,x,f,w,n,f,b,g,e,w,w,w,g
6775,p,f,s,n,f,f,n,b,t,p,p,w,p
6776,p,x,s,e,y,f,n,b,t,p,w,w,l
6777,p,x,s,n,y,f,n,b,t,p,p,w,d
6778,p,x,s,n,y,f,n,b,t,p,p,w,l
6779,p,x,s,n,f,f,n,b,t,,w,w,d
6780,p,k,y,n,y,f,n,b,t,p,w,w,d
6781,p,f,s,n,y,f,n,b,t,w,p,w,p
6782,p,x,y,e,y,f,n,b,t,w,p,w,p
6783,p,f,s,n,y,f,n,b,t,p,w,w,p
6784,p,f,s,n,f,f,n,b,t,w,w,w,d
6785,p,x,s,n,s,f,n,b,t,w,w,w,l
6786,p,x,s,n,f,f,n,b,t,p,w,w,d
6787,p,x,y,e,s,f,n,b,t,w,w,w,l
6788,p,f,s,e,f,f,n,b,t,w,p,w,d
6789,p,f,s,e,s,f,n,b,t,w,p,w,l
6790,p,f,y,n,f,f,n,b,t,w,p,w,p
6791,p,x,s,e,s,f,n,b,t,p,p,w,l
6792,p,f,s,e,s,f,n,b,t,w,p,w,l
6793,p,f,y,e,s,f,n,b,t,p,p,w,d
6794,p,f,y,e,y,f,n,b,t,p,w,w,l
6795,p,x,y,e,s,f,n,,t,w,w,w,l
6796,p,f,y,n,f,f,n,b,t,w,w,w,l
6797,p,f,s,n,f,f,n,b,t,w,w,w,l
6798,p,f,s,n,y,f,n,b,t,p,p,w,p
6799,p,k,y,e,f,f,n,b,t,w,w,w,l
6800,p,f,s,e,y,f,n,b,t,w,w,w,l
6801,p,x,s,e,s,f,n,b,t,p,p,w,p
6802,p,x,y,e,y,f,n,b,t,w,w,w,p
6803,p,f,y,e,f,f,n,b,t,w,w,w,l
6804,p,x,y,e,s,f,n,b,t,w,w,w,d
6805,p,f,y,e,f,f,n,b,t,w,p,w,l
6806,p,f,y,n,y,f,n,b,t,p,p,w,d
6807,p,f,y,e,y,f,n,b,t,p,p,w,l
6808,p,x,y,e,s,f,n,b,t,w,w,w,p
6809,p,x,s,e,y,f,n,b,t,p,w,w,d
6810,p,f,s,e,f,f,n,b,t,p,w,w,l
6811,p,f,s,e,f,f,n,b,t,p,w,,p
6812,p,x,s,e,f,f,n,b,t,w,w,w,p
6813,p,f,s,e,y,f,n,b,t,w,w,w,p
6814,p,f,s,e,s,f,n,b,t,w,w,w,p
6815,p,f,s,n,y,f,n,b,t,p,w,w,l
6816,p,f,y,e,f,f,n,b,t,p,p,w,d
6817,p,f,y,n,s,f,n,b,t,p,w,w,p
6818,p,k,s,e,f,f,n,b,t,w,p,w,l
6819,p,f,s,n,y,f,n,b,t,p,w,w,d
6820,p,f,y,n,y,f,n,b,t,p,p,w,p
6821,p,f,s,e,s,f,n,b,t,p,p,w,l
6822,p,f,y,e,y,f,n,b,t,w,p,w,l
6823,p,x,s,n,y,f,n,b,t,p,p,w,p
6824,p,k,y,n,y,f,n,b,t,p,p,w,p
6825,p,x,y,e,s,f,n,b,t,w,p,w,d
6826,p,x,s,e,f,f,n,b,t,w,p,w,l
6827,e,x,s,g,n,f,b,w,e,w,w,w,g
6828,p,k,y,n,y,f,n,b,t,p,w,w,d
6829,p,x,s,n,y,f,n,b,t,w,p,w,p
6830,p,f,s,n,s,f,n,b,t,w,p,w,p
6831,p,f,s,n,s,f,n,b,t,w,p,w,p
6832,p,x,s,e,s,f,n,b,t,w,w,w,p
6833,p,f,s,e,f,f,n,b,t,p,w,w,l
6834,p,f,y,e,f,f,n,b,t,w,w,w,l
6835,p,f,y,e,f,f,n,b,t,w,p,w,p
6836,p,f,s,n,f,f,n,b,t,w,w,w,l
6837,p,f,s,e,f,f,n,b,t,p,w,w,p
6838,p,x,s,n,f,f,n,b,t,w,p,w,p
6839,p,f,s,e,f,f,n,b,t,p,p,w,l
6840,p,x,s,e,s,f,n,b,t,w,w,w,p
6841,p,f,s,e,y,f,n,b,t,w,p,w,d
6842,p,f,y,e,f,f,n,b,t,w,w,w,p
6843,p,k,y,,s,f,n,b,t,p,w,w,p
6844,p,f,s,n,s,f,n,b,t,w,w,w,p
6845,p,k,y,e,s,f,n,b,t,w,w,w,d
6846,p,f,s,e,y,f,n,b,t,p,w,w,l
6847,p,f,y,e,s,f,n,b,t,w,w,w,l
6848,p,f,s,e,f,f,n,b,t,p,w,w,l
6849,e,b,s,n,n,a,b,n,e,o,o,o,l
6850,p,x,s,n,f,f,n,b,t,w,w,w,d
6851,p,f,y,e,s,f,n,b,t,p,w,w,l
6852,p,f,y,n,s,f,n,b,t,w,p,w,d
6853,p,f,s,e,f,f,n,b,t,p,w,w,d
6854,p,f,y,n,f,f,n,b,t,w,w,w,p
6855,p,k,y,n,m,f,b,w,e,c,c,w,d
6856,p,x,s,e,f,f,n,b,t,w,w,w,p
6857,p,f,s,e,s,f,n,b,t,w,w,w,l
6858,p,k,y,n,y,f,n,b,t,w,p,w,d
6859,p,f,s,e,f,f,n,b,t,w,p,w,p
6860,e,k,s,w,n,f,b,g,e,w,w,w,g
6861,p,f,y,n,y,f,n,b,t,p,p,w,l
6862,p,f,y,n,y,f,n,b,t,p,w,w,d
6863,p,f,y,n,y,f,n,b,t,p,w,w,p
6864,p,f,s,n,s,f,n,b,t,w,p,w,d
6865,p,f,s,n,y,f,n,b,t,w,w,w,l
6866,p,f,y,e,y,f,n,b,t,p,w,w,p
6867,p,x,s,e,f,f,n,b,t,w,p,w,d
6868,p,f,y,n,f,f,n,b,t,p,p,w,p
6869,p,x,s,n,f,f,n,b,t,p,p,w,p
6870,p,x,s,e,f,f,n,b,t,p,p,w,l
6871,p,,s,e,y,f,n,b,t,w,w,w,l
6872,p,f,y,e,y,f,n,b,t,w,p,w,d
6873,p,x,s,n,y,f,n,b,t,p,w,w,d
6874,p,x,s,e,s,f,n,b,t,w,p,w,p
6875,p,f,s,n,f,f,n,b,t,p,w,w,l
6876,p,x,s,n,y,f,n,b,t,p,w,w,l
6877,p,f,y,e,y,f,n,b,t,w,p,w,d
6878,p,x,s,n,f,f,n,b,t,w,p,w,d
6879,p,f,y,e,f,f,n,b,t,p,p,w,l
6880,p,f,s,e,f,f,n,b,t,w,w,w,p
6881,p,f,y,n,f,f,n,b,t,p,p,w,l
6882,p,f,y,n,y,f,n,b,t,w,w,w,d
6883,p,x,y,e,f,f,n,b,t,p,w,w,d
6884,e,k,f,g,n,f,b,w,e,w,w,w,g
6885,p,x,s,e,y,f,n,b,t,p,p,w,d
6886,p,k,y,n,y,f,n,b,t,p,p,w,d
6887,p,k,y,n,s,f,n,b,t,w,w,w,d
6888,p,x,y,e,s,f,n,b,t,p,p,w,p
6889,p,f,s,e,f,f,n,b,t,w,p,w,l
6890,p,f,s,n,s,f,n,b,t,p,p,w,l
6891,p,f,s,e,s,f,n,b,t,w,w,w,p
6892,p,x,s,e,f,f,n,b,t,w,w,w,p
6893,p,f,s,n,s,f,n,b,t,p,w,w,d
6894,p,f,y,e,s,f,n,b,t,p,p,w,p
6895,p,x,s,n,s,f,n,b,t,p,w,w,l
6896,p,x,y,e,f,f,n,b,t,p,p,w,p
6897,p,f,s,e,y,f,n,b,t,p,p,w,p
6898,p,x,s,n,y,f,n,b,t,p,p,w,d
6899,p,f,s,n,f,f,,b,t,p,w,w,p
6900,e,x,s,n,n,a,b,n,e,o,o,o,l
6901,p,k,s,n,y,f,n,b,t,w,p,w,p
6902,p,f,,n,y,f,n,b,t,p,w,w,l
6903,p,k,y,e,f,f,n,b,t,w,w,w,p
6904,e,x,y,c,n,f,b,w,e,w,w,w,p
6905,e,b,s,n,n,a,b,n,e,o,o,n,l
6906,e,k,s,g,n,f,b,w,e,w,w,w,
6907,e,x,f,g,n,f,b,g,e,w,w,w,g
6908,p,x,s,n,s,f,n,b,t,w,p,w,d
6909,p,k,y,e,f,f,n,b,t,w,w,w,p
6910,e,x,s,n,n,a,b,o,e,o,o,n,l
6911,p,k,s,e,s,f,n,b,t,w,w,w,d
6912,p,b,y,y,n,f,n,y,e,y,y,y,l
6913,p,x,s,,f,f,n,b,t,w,w,w,d
6914,e,b,s,g,n,f,b,g,e,w,w,w,g
6915,p,k,y,e,f,f,n,b,t,w,p,w,p
6916,p,k,s,e,s,f,n,b,t,p,p,w,p
6917,p,f,s,e,s,f,n,b,t,w,w,w,d
6918,p,f,y,n,y,f,n,b,t,p,w,w,p
6919,p,f,s,e,s,f,n,b,t,w,p,w,d
6920,e,k,f,g,n,f,b,w,e,w,w,w,g
6921,p,k,s,n,s,f,n,b,t,w,w,w,p
6922,p,k,s,e,y,f,n,b,t,p,p,w,d
6923,p,f,s,e,f,f,n,b,t,w,w,w,l
6924,e,b,f,g,n,f,b,p,e,w,w,w,g
6925,p,f,y,n,s,f,n,b,t,w,w,w,d
6926,p,f,s,n,y,f,n,b,t,w,p,w,p
6927,e,f,s,n,n,a,b,o,e,o,o,n,l
6928,e,x,y,p,n,f,b,w,e,w,w,w,p
6929,p,f,s,,y,f,n,b,t,w,p,w,d
6930,p,k,y,e,y,f,n,b,t,w,p,w,l
6931,p,f,s,n,s,f,n,b,t,w,p,w,l
6932,e,b,s,w,n,f,b,w,e,w,w,w,g
6933,p,x,y,e,f,f,n,b,t,p,w,w,p
6934,p,f,y,e,y,f,n,b,t,p,p,w,l
6935,p,f,s,e,y,f,n,b,t,w,p,w,l
6936,p,k,y,n,f,f,n,b,t,p,w,w,d
6937,e,x,f,w,n,f,b,p,e,w,w,w,g
6938,e,b,s,w,n,f,b,p,e,w,w,w,g
6939,p,k,s,e,y,f,n,b,t,w,w,w,l
6940,p,f,y,n,y,f,n,b,t,w,w,w,l
6941,e,f,y,n,n,f,b,w,e,w,w,w,p
6942,p,k,s,n,s,f,n,b,t,p,p,w,d
6943,p,k,s,n,y,f,n,b,t,w,p,w,l
6944,p,f,y,n,s,f,n,b,t,w,p,w,l
6945,p,f,y,e,m,a,b,w,e,c,c,w,d
6946,p,x,s,e,f,f,n,b,t,w,p,w,d
6947,p,k,y,e,s,f,n,b,t,p,p,w,p
6948,p,x,s,n,s,f,n,b,t,p,p,w,l
6949,p,k,s,e,f,f,n,b,t,w,w,w,l
6950,p,k,y,n,f,f,n,b,t,w,p,w,l
6951,p,,y,e,f,f,n,b,t,w,w,w,p
6952,e,x,f,w,n,f,b,w,e,w,w,w,g
6953,p,k,s,n,s,f,n,b,t,w,w,w,d
6954,p,f,s,n,f,f,n,b,t,p,p,w,p
6955,p,k,s,e,y,f,n,b,t,p,p,w,d
6956,p,k,s,e,s,f,n,b,t,w,w,w,l
6957,p,k,y,n,s,f,n,b,t,p,p,w,l
6958,e,k,f,w,n,f,b,g,e,w,w,w,g
6959,p,k,s,n,f,f,n,b,t,p,p,w,p
6960,p,k,y,n,s,f,n,b,t,p,p,w,l
6961,p,k,s,n,s,f,n,b,t,w,w,w,l
6962,p,k,s,e,s,f,n,b,t,w,w,w,d
6963,p,x,s,n,y,f,n,b,t,w,p,w,l
6964,p,x,y,e,s,f,n,b,t,p,p,w,l
6965,p,f,s,e,,f,n,b,t,p,w,w,p
6966,p,k,y,n,f,f,n,b,t,p,p,w,d
6967,e,b,s,n,n,f,b,w,e,n,n,w,d
6968,p,f,s,n,f,f,n,b,t,p,w,w,p
6969,p,k,y,e,f,f,n,b,t,p,w,w,d
6970,e,x,s,n,n,f,b,,e,n,n,w,d
6971,p,f,s,n,f,f,n,b,t,w,p,w,d
6972,p,k,s,,y,f,n,b,t,w,w,w,l
6973,p,f,y,n,s,f,n,b,t,w,w,w,p
6974,p,x,s,n,s,f,n,b,t,p,p,w,p
6975,e,k,f,w,n,f,b,w,e,w,w,w,g
6976,p,f,y,e,f,f,n,b,t,,w,w,d
6977,p,x,s,e,y,f,n,b,t,p,w,w,p
6978,p,x,s,n,f,f,n,b,t,w,w,w,l
6979,p,f,s,n,f,f,n,b,t,w,,w,p
6980,p,k,s,n,y,f,n,b,t,w,w,w,l
6981,p,k,s,e,f,f,n,b,t,w,w,w,p
6982,p,k,s,e,s,f,n,b,t,p,w,w,l
6983,p,x,s,e,f,f,n,b,t,w,p,w,d
6984,e,b,s,n,n,f,b,w,e,n,n,w,p
6985,p,k,s,e,y,f,n,b,t,p,w,w,p
6986,p,x,s,n,f,f,n,b,t,w,w,w,p
6987,p,x,y,e,f,f,n,b,t,w,w,w,p
6988,p,f,s,e,s,f,n,b,t,p,p,w,l
6989,e,b,s,n,n,a,b,n,e,o,o,n,l
6990,e,k,s,g,n,,b,p,e,w,w,w,g
6991,p,k,y,e,m,f,b,y,e,c,c,w,d
6992,p,k,y,e,y,f,n,b,t,w,p,w,l
6993,p,f,s,e,y,f,n,b,t,p,p,w,d
6994,e,k,s,n,n,a,b,y,e,o,o,o,l
6995,p,f,y,e,s,f,n,b,t,p,w,w,d
6996,p,k,y,e,s,f,n,b,t,w,p,w,d
6997,e,k,f,w,n,f,b,p,e,w,w,w,g
6998,e,x,s,g,n,f,b,w,e,w,w,w,g
6999,e,k,s,n,n,a,b,y,e,o,o,o,l
7000,p,k,y,e,s,f,n,b,t,w,w,w,d
7001,p,k,y,n,s,f,n,b,t,w,p,w,l
7002,p,k,s,e,s,f,n,b,t,w,w,w,p
7003,e,x,s,w,n,f,b,w,e,w,w,w,g
7004,e,k,s,w,n,f,b,g,e,w,w,w,g
7005,e,k,s,w,n,f,b,p,e,w,w,w,g
7006,p,k,s,e,f,f,n,b,t,p,w,w,l
7007,p,x,s,e,s,f,n,b,t,p,w,w,p
7008,e,k,s,g,n,f,b,w,e,w,w,w,g
7009,e,x,f,w,n,f,b,g,e,w,w,w,g
7010,p,k,y,e,f,f,n,b,t,w,w,w,d
7011,e,b,s,w,n,f,b,g,e,w,w,w,g
7012,p,k,s,e,s,f,n,b,t,w,p,w,p
7013,p,f,s,n,f,f,n,b,t,w,w,w,p
7014,p,f,y,n,f,f,n,b,t,p,p,w,d
7015,e,k,s,g,n,f,b,p,e,w,w,w,g
7016,e,,s,w,n,f,b,w,e,w,w,w,g
7017,p,f,y,e,y,f,n,b,t,w,p,w,p
7018,p,x,s,e,f,f,n,b,t,w,w,w,d
7019,e,x,f,w,n,f,b,g,e,w,w,w,g
7020,e,k,f,w,n,f,b,g,e,w,w,w,g
7021,p,f,s,e,s,f,n,b,t,p,w,w,d
7022,e,f,s,g,n,f,b,w,e,w,w,w,p
7023,p,k,s,e,y,f,n,b,t,w,p,w,d
7024,p,x,s,n,y,f,n,b,t,w,p,w,p
7025,e,k,s,n,n,a,b,y,e,o,o,n,l
7026,e,x,s,n,n,a,b,n,e,o,o,o,l
7027,p,k,y,e,s,f,n,b,t,w,w,w,l
7028,p,x,s,e,y,f,n,b,t,p,w,w,d
7029,p,x,s,n,s,f,n,b,t,w,p,w,d
7030,p,k,s,e,y,f,n,b,t,w,w,w,d
7031,p,x,s,n,y,f,n,b,t,w,w,w,l
7032,e,k,f,w,n,f,b,g,e,w,w,w,g
7033,e,k,s,n,n,a,b,o,e,o,o,n,l
7034,p,k,y,c,m,f,b,w,e,c,c,w,d
7035,e,x,f,g,n,f,b,g,e,w,w,w,g
7036,e,x,s,n,n,a,b,n,e,o,o,o,l
7037,e,x,s,n,n,a,b,y,e,o,o,o,l
7038,p,k,y,e,s,f,n,b,t,w,p,w,p
7039,e,k,f,w,n,f,b,p,e,w,w,w,g
7040,e,x,f,g,n,f,b,g,e,w,w,w,g
7041,e,f,s,n,n,a,b,o,e,o,o,o,l
7042,p,k,y,n,y,f,n,b,t,w,p,w,d
7043,p,k,y,n,s,f,n,b,t,p,w,w,l
7044,p,f,y,n,s,f,n,b,t,w,w,w,d
7045,p,f,y,e,y,f,n,b,t,w,p,w,
7046,e,k,f,g,n,f,b,p,e,w,w,w,g
7047,p,f,y,e,s,f,n,b,t,w,p,w,d
7048,p,f,y,n,s,f,n,b,t,w,p,w,p
7049,p,k,s,e,s,f,n,b,t,p,p,w,l
7050,e,k,s,g,n,f,b,w,e,w,w,w,g
7051,e,b,s,,n,a,b,y,e,o,o,n,l
7052,p,k,y,n,f,f,n,b,t,w,w,w,l
7053,p,x,s,n,s,f,n,b,t,p,p,w,p
7054,e,b,s,n,n,a,b,o,e,o,o,n,l
7055,p,k,s,n,y,f,n,b,t,w,w,w,d
7056,p,k,s,n,y,f,n,b,t,p,w,w,p
7057,p,k,s,e,s,f,n,b,t,w,w,w,l
7058,p,f,s,e,s,f,n,b,t,w,p,w,p
7059,p,x,s,e,s,f,n,b,t,p,p,w,p
7060,p,x,s,e,y,,n,b,t,w,w,w,d
7061,p,x,s,n,s,f,n,b,t,p,w,w,d
7062,p,k,y,n,y,f,n,b,t,w,w,w,d
7063,e,x,s,p,n,f,b,w,e,w,w,w,p
7064,p,f,s,e,y,f,n,b,t,w,p,w,d
7065,p,x,y,n,m,a,b,w,e,c,c,w,d
7066,p,k,s,n,f,f,n,b,t,w,w,w,l
7067,e,k,s,g,n,f,b,g,e,w,w,w,g
7068,p,k,s,n,f,f,n,b,t,p,w,w,d
7069,p,f,y,n,y,f,n,b,t,p,w,w,p
7070,p,k,s,n,s,f,n,b,t,p,w,w,p
7071,p,k,y,e,y,f,n,b,t,p,w,w,d
7072,p,f,y,e,f,f,n,b,t,p,w,w,d
7073,e,f,s,c,n,f,b,w,e,w,w,w,p
7074,p,f,y,n,f,f,n,b,t,p,w,w,l
7075,p,k,s,e,f,f,n,b,t,w,p,w,d
7076,p,x,s,e,y,f,n,b,t,p,p,w,l
7077,p,f,y,e,y,f,n,b,t,p,p,w,l
7078,p,x,s,n,f,f,n,b,t,p,w,w,p
7079,e,f,s,n,n,a,b,y,e,o,o,n,l
7080,p,f,s,e,s,f,n,b,t,p,p,w,d
7081,p,x,y,e,s,f,n,b,t,p,w,w,p
7082,p,x,y,e,f,f,n,b,t,w,w,w,d
7083,p,x,s,e,s,f,n,b,t,p,p,w,p
7084,p,k,s,e,f,f,n,,t,p,p,w,l
7085,p,x,s,e,y,f,n,b,t,w,p,w,l
7086,e,b,f,g,n,f,b,w,e,w,w,w,g
7087,p,k,y,e,s,f,n,b,t,p,w,w,p
7088,p,k,s,e,s,f,n,b,t,p,w,w,l
7089,e,k,f,g,n,f,b,g,e,w,w,w,g
7090,e,f,s,n,n,a,b,n,e,o,o,n,l
7091,p,f,y,n,m,f,b,w,e,c,c,w,d
7092,p,k,s,e,s,f,n,b,t,w,p,w,d
7093,p,f,s,n,f,f,n,b,t,w,w,w,l
7094,p,k,y,n,f,f,n,b,t,w,p,w,p
7095,p,k,s,e,y,f,n,b,t,w,p,w,l
7096,p,k,y,n,y,f,n,b,t,,w,w,p
7097,p,k,y,n,y,f,n,b,t,w,p,w,l
7098,e,x,f,g,n,f,b,g,e,w,w,w,g
7099,p,k,y,e,f,f,n,b,t,w,p,w,p
7100,p,x,y,c,m,a,b,y,e,c,c,w,d
7101,p,,y,e,s,f,n,b,t,w,p,w,p
7102,p,k,y,e,s,f,n,b,t,p,w,w,l
7103,e,b,s,w,n,f,b,p,e,w,w,w,g
7104,p,k,s,n,y,f,n,b,t,,w,w,d
7105,p,x,s,e,y,f,n,b,t,p,p,w,p
7106,p,f,y,n,f,f,n,b,t,p,w,w,l
7107,p,f,s,e,y,f,n,b,t,p,p,w,p
7108,p,k,y,e,f,f,n,b,t,p,w,w,d
7109,p,k,y,e,f,f,n,b,t,w,p,w,d
7110,e,b,f,w,n,f,b,w,e,w,w,w,
7111,p,k,y,n,m,a,b,w,e,c,c,w,d
7112,p,f,y,e,y,f,n,b,t,p,w,w,d
7113,p,k,s,n,f,f,n,b,t,w,p,w,p
7114,p,k,y,n,f,f,n,b,t,w,p,w,p
7115,p,x,s,,s,f,n,b,t,w,w,w,l
7116,e,x,y,g,n,f,b,w,e,w,w,w,p
